CustomerID,Recency,Frequency,Monetary_GBP,Monetary_PKR,Cluster,Customer_Segment
15458,25,1,161.64,58190.399999999994,1,Regular Customer
15460,354,1,216.76,78033.59999999999,0,Low-Value / At Risk
15462,94,3,234.6,84456.0,1,Regular Customer
15463,29,1,126.14,45410.4,1,Regular Customer
15464,338,1,1048.85,377585.99999999994,0,Low-Value / At Risk
15465,20,18,7354.62,2647663.2,1,Regular Customer
15466,85,1,334.53,120430.79999999999,1,Regular Customer
15467,9,3,524.88,188956.8,1,Regular Customer
15468,51,2,467.51,168303.6,1,Regular Customer
15469,50,2,538.55,193877.99999999997,1,Regular Customer
15471,2,1,469.48,169012.80000000002,1,Regular Customer
15472,113,1,371.56,133761.6,1,Regular Customer
15473,14,7,1771.2,637632.0,1,Regular Customer
15475,77,1,454.11,163479.6,1,Regular Customer
15478,40,2,1441.42,518911.2,1,Regular Customer
15480,116,1,905.5,325980.0,1,Regular Customer
15482,16,12,11054.96,3979785.5999999996,1,Regular Customer
15483,161,4,233.81,84171.6,0,Low-Value / At Risk
15484,1,4,3594.31,1293951.6,1,Regular Customer
15485,30,3,2575.0,927000.0,1,Regular Customer
15488,93,1,91.32000000000001,32875.200000000004,1,Regular Customer
15489,23,3,1134.28,408340.8,1,Regular Customer
15491,95,6,3100.09,1116032.4000000001,1,Regular Customer
15492,28,2,659.46,237405.6,1,Regular Customer
15493,33,5,2001.8,720648.0,1,Regular Customer
15494,21,2,1299.23,467722.8,1,Regular Customer
15497,18,2,1262.2,454392.0,1,Regular Customer
15498,3,27,13316.4,4793904.0,1,Regular Customer
15500,8,4,1131.56,407361.6,1,Regular Customer
15502,16,12,10384.93,3738574.8000000003,1,Regular Customer
15503,363,1,147.09,52952.4,0,Low-Value / At Risk
15504,81,1,52.83,19018.8,1,Regular Customer
15505,53,5,3610.96,1299945.6,1,Regular Customer
15506,23,3,979.26,352533.6,1,Regular Customer
15507,172,1,492.36,177249.6,0,Low-Value / At Risk
15508,189,6,1000.27,360097.2,0,Low-Value / At Risk
15510,331,1,250.0,90000.0,0,Low-Value / At Risk
15511,12,5,909.23,327322.8,1,Regular Customer
15512,156,2,121.0,43560.0,0,Low-Value / At Risk
15513,33,19,14758.22,5312959.2,1,Regular Customer
15514,12,11,4139.46,1490205.6,1,Regular Customer
15516,45,3,62.43,22474.8,1,Regular Customer
15517,233,1,267.03,96130.79999999999,0,Low-Value / At Risk
15518,64,8,1942.45,699282.0,1,Regular Customer
15520,2,1,343.5,123660.0,1,Regular Customer
15521,40,8,3000.2,1080072.0,1,Regular Customer
15522,33,2,398.84,143582.4,1,Regular Customer
15523,84,1,412.01000000000005,148323.6,1,Regular Customer
15524,25,1,440.0,158400.0,1,Regular Customer
15525,2,3,825.92,297331.2,1,Regular Customer
15526,33,2,148.44,53438.4,1,Regular Customer
15527,19,8,2429.78,874720.8,1,Regular Customer
15528,254,1,229.33,82558.8,0,Low-Value / At Risk
15529,23,11,3995.23,1438282.8,1,Regular Customer
15530,22,4,1502.3500000000001,540846.0,1,Regular Customer
15531,8,2,2007.44,722678.4,1,Regular Customer
15532,25,4,1580.93,569134.8,1,Regular Customer
15533,19,3,807.57,290725.2,1,Regular Customer
15535,173,4,536.4,193104.0,0,Low-Value / At Risk
15537,163,1,110.92,39931.2,0,Low-Value / At Risk
15539,7,1,538.46,193845.6,1,Regular Customer
15540,11,1,213.3,76788.0,1,Regular Customer
15541,114,1,85.13000000000001,30646.800000000003,1,Regular Customer
15543,288,1,127.86,46029.6,0,Low-Value / At Risk
15544,9,9,3546.71,1276815.6,1,Regular Customer
15545,54,2,292.71999999999997,105379.19999999998,1,Regular Customer
15547,7,14,4954.84,1783742.4000000001,1,Regular Customer
15549,77,3,1693.26,609573.6,1,Regular Customer
15550,4,4,575.63,207226.8,1,Regular Customer
15551,37,1,436.06,156981.6,1,Regular Customer
15552,217,1,90.12,32443.2,0,Low-Value / At Risk
15553,60,1,437.23,157402.80000000002,1,Regular Customer
15554,278,1,217.2,78192.0,0,Low-Value / At Risk
15555,12,16,4805.17,1729861.2,1,Regular Customer
15556,24,1,279.77,100717.2,1,Regular Customer
15557,29,1,473.65000000000003,170514.0,1,Regular Customer
15561,12,4,800.5899999999999,288212.39999999997,1,Regular Customer
15562,352,1,134.55,48438.00000000001,0,Low-Value / At Risk
15563,22,4,1400.44,504158.4,1,Regular Customer
15565,50,2,173.16000000000003,62337.600000000006,1,Regular Customer
15567,19,1,186.01,66963.59999999999,1,Regular Customer
15568,3,3,758.29,272984.39999999997,1,Regular Customer
15569,104,5,1375.71,495255.60000000003,1,Regular Customer
15570,7,12,4165.52,1499587.2000000002,1,Regular Customer
15571,12,4,650.4300000000001,234154.80000000002,1,Regular Customer
15572,5,7,2552.86,919029.6000000001,1,Regular Customer
15573,32,2,607.45,218682.00000000003,1,Regular Customer
15574,178,4,702.25,252810.0,0,Low-Value / At Risk
15576,38,1,940.67,338641.2,1,Regular Customer
15577,151,3,258.88,93196.8,0,Low-Value / At Risk
15578,162,1,127.1,45756.0,0,Low-Value / At Risk
15579,69,2,348.6,125496.00000000001,1,Regular Customer
15581,121,13,3679.9700000000003,1324789.2000000002,1,Regular Customer
15582,25,3,682.9100000000001,245847.60000000003,1,Regular Customer
15584,24,4,725.11,261039.6,1,Regular Customer
15585,177,1,455.3,163908.0,0,Low-Value / At Risk
15587,50,4,913.68,328924.8,1,Regular Customer
15589,256,3,478.53,172270.8,0,Low-Value / At Risk
15592,47,1,388.58,139888.8,1,Regular Customer
15593,71,1,199.8,71928.0,1,Regular Customer
15594,16,5,1771.78,637840.8,1,Regular Customer
15596,101,5,1406.59,506372.39999999997,1,Regular Customer
15597,35,1,324.57,116845.2,1,Regular Customer
15598,53,1,240.68,86644.8,1,Regular Customer
15599,27,2,761.74,274226.4,1,Regular Customer
15601,11,14,6776.56,2439561.6,1,Regular Customer
15602,8,9,1297.8700000000001,467233.20000000007,1,Regular Customer
15603,79,1,48.480000000000004,17452.800000000003,1,Regular Customer
15604,52,1,216.39000000000001,77900.40000000001,1,Regular Customer
15605,36,5,1198.23,431362.8,1,Regular Customer
15606,61,9,2920.16,1051257.5999999999,1,Regular Customer
15607,337,1,104.76,37713.6,0,Low-Value / At Risk
15608,28,4,1093.68,393724.80000000005,1,Regular Customer
15609,184,1,298.48,107452.8,0,Low-Value / At Risk
15610,52,1,112.46000000000001,40485.600000000006,1,Regular Customer
15611,10,13,1591.45,572922.0,1,Regular Customer
15612,36,2,195.15,70254.0,1,Regular Customer
15615,10,23,10399.74,3743906.4,1,Regular Customer
15618,33,4,776.851,279666.36,1,Regular Customer
15619,11,1,336.4,121103.99999999999,1,Regular Customer
15620,57,3,1553.18,559144.8,1,Regular Customer
15621,4,4,1293.03,465490.8,1,Regular Customer
15622,43,9,3709.56,1335441.6,1,Regular Customer
15623,141,1,301.03000000000003,108370.80000000002,0,Low-Value / At Risk
15624,117,4,588.13,211726.8,1,Regular Customer
15625,104,4,1534.26,552333.6,1,Regular Customer
15626,75,2,675.8,243287.99999999997,1,Regular Customer
15628,5,9,2870.2400000000002,1033286.4000000001,1,Regular Customer
15630,45,2,1186.35,427085.99999999994,1,Regular Customer
15632,16,8,3285.31,1182711.6,1,Regular Customer
15634,17,1,243.55,87678.0,1,Regular Customer
15636,90,2,724.76,260913.6,1,Regular Customer
15637,53,1,223.36,80409.6,1,Regular Customer
15639,134,1,425.32,153115.2,1,Regular Customer
15640,4,15,12515.66,4505637.6,1,Regular Customer
15641,105,4,1887.2,679392.0,1,Regular Customer
15643,192,3,664.0,239040.0,0,Low-Value / At Risk
15644,166,4,813.0,292680.0,0,Low-Value / At Risk
15645,19,1,612.01,220323.6,1,Regular Customer
15646,158,3,447.64000000000004,161150.40000000002,0,Low-Value / At Risk
15648,204,2,657.35,236646.0,0,Low-Value / At Risk
15649,336,2,816.0,293760.0,0,Low-Value / At Risk
15651,37,3,646.3,232667.99999999997,1,Regular Customer
15652,91,1,337.74,121586.40000000001,1,Regular Customer
15653,93,2,877.44,315878.4,1,Regular Customer
15654,9,2,922.53,332110.8,1,Regular Customer
15655,243,1,560.6700000000001,201841.2,0,Low-Value / At Risk
15656,45,4,748.5,269460.0,1,Regular Customer
15657,23,1,30.0,10800.0,1,Regular Customer
15658,190,5,1024.1000000000001,368676.00000000006,0,Low-Value / At Risk
15659,44,1,306.45,110322.0,1,Regular Customer
15660,25,9,1600.86,576309.6,1,Regular Customer
15661,317,2,309.8,111528.0,0,Low-Value / At Risk
15663,106,1,138.14,49730.399999999994,1,Regular Customer
15664,51,1,386.43,139114.8,1,Regular Customer
15665,168,2,2242.01,807123.6000000001,0,Low-Value / At Risk
15667,40,1,301.32000000000005,108475.20000000001,1,Regular Customer
15668,218,1,76.32000000000001,27475.200000000004,0,Low-Value / At Risk
15669,40,4,684.34,246362.40000000002,1,Regular Customer
15670,297,1,173.05,62298.00000000001,0,Low-Value / At Risk
15671,19,7,2657.13,956566.8,1,Regular Customer
15673,88,4,2881.02,1037167.2,1,Regular Customer
15674,73,5,2446.6,880776.0,1,Regular Customer
15675,81,3,323.69,116528.4,1,Regular Customer
15676,19,3,3435.76,1236873.6,1,Regular Customer
15677,49,1,657.23,236602.80000000002,1,Regular Customer
15678,53,1,352.7,126972.0,1,Regular Customer
15679,24,4,781.28,281260.8,1,Regular Customer
15680,9,3,1333.68,480124.80000000005,1,Regular Customer
15681,25,5,1426.16,513417.60000000003,1,Regular Customer
15683,117,1,193.75,69750.0,1,Regular Customer
15687,9,9,2993.1,1077516.0,1,Regular Customer
15689,120,2,254.1,91476.0,1,Regular Customer
15690,4,2,239.76,86313.59999999999,1,Regular Customer
15691,252,1,136.8,49248.00000000001,0,Low-Value / At Risk
15692,28,1,191.04,68774.4,1,Regular Customer
15694,1,14,6479.4,2332584.0,1,Regular Customer
15695,267,2,409.98,147592.80000000002,0,Low-Value / At Risk
15696,33,8,2736.46,985125.6,1,Regular Customer
15699,18,1,309.65,111473.99999999999,1,Regular Customer
15700,172,2,696.68,250804.8,0,Low-Value / At Risk
15701,2,4,1542.14,555170.4,1,Regular Customer
15703,265,1,211.5,76140.0,0,Low-Value / At Risk
15704,140,4,2293.62,825703.2,1,Regular Customer
15705,201,1,143.1,51516.0,0,Low-Value / At Risk
15706,64,4,1060.56,381801.6,1,Regular Customer
15707,35,4,945.58,340408.8,1,Regular Customer
15708,41,7,3364.2400000000002,1211126.4000000001,1,Regular Customer
15709,284,1,133.25,47970.0,0,Low-Value / At Risk
15712,9,5,1072.3600000000001,386049.60000000003,1,Regular Customer
15713,143,2,356.7,128412.0,0,Low-Value / At Risk
15714,12,2,330.88,119116.8,1,Regular Customer
15716,146,4,1118.81,402771.6,1,Regular Customer
15717,234,1,150.3,54108.00000000001,0,Low-Value / At Risk
15719,33,13,5045.61,1816419.5999999999,1,Regular Customer
15720,24,1,598.73,215542.80000000002,1,Regular Customer
15721,12,1,507.08000000000004,182548.80000000002,1,Regular Customer
15722,36,5,2222.56,800121.6,1,Regular Customer
15723,365,1,203.10000000000002,73116.00000000001,0,Low-Value / At Risk
15724,201,2,218.25,78570.0,0,Low-Value / At Risk
15725,15,1,415.25,149490.0,1,Regular Customer
15727,17,7,5178.96,1864425.6,1,Regular Customer
15729,213,1,85.0,30600.0,0,Low-Value / At Risk
15730,66,3,1120.88,403516.80000000005,1,Regular Customer
15732,212,2,294.12,105883.2,0,Low-Value / At Risk
15733,283,1,162.3,58428.00000000001,0,Low-Value / At Risk
15734,115,2,1339.45,482202.0,1,Regular Customer
15737,15,8,1205.1200000000001,433843.20000000007,1,Regular Customer
15738,19,16,4812.42,1732471.2,1,Regular Customer
15739,66,1,449.12,161683.2,1,Regular Customer
15740,49,1,154.88,55756.799999999996,1,Regular Customer
15743,16,4,784.46,282405.60000000003,1,Regular Customer
15744,78,1,34.8,12527.999999999998,1,Regular Customer
15745,19,4,1094.5900000000001,394052.4,1,Regular Customer
15746,134,1,196.88,70876.8,1,Regular Customer
15747,13,3,974.04,350654.39999999997,1,Regular Customer
15748,40,1,149.31,53751.6,1,Regular Customer
15749,235,3,44534.3,16032348.000000002,0,Low-Value / At Risk
15750,3,8,2465.48,887572.8,1,Regular Customer
15752,40,7,2637.38,949456.8,1,Regular Customer
15753,305,1,79.2,28512.0,0,Low-Value / At Risk
15754,51,3,458.57,165085.2,1,Regular Customer
15755,10,6,2364.25,851130.0,1,Regular Customer
15756,61,4,532.96,191865.6,1,Regular Customer
15757,66,2,714.42,257191.19999999998,1,Regular Customer
15758,25,1,205.25,73890.0,1,Regular Customer
15759,218,3,253.04000000000002,91094.40000000001,0,Low-Value / At Risk
15762,65,2,583.75,210150.0,1,Regular Customer
15763,32,2,1086.92,391291.2,1,Regular Customer
15764,88,6,3279.9700000000003,1180789.2000000002,1,Regular Customer
15766,64,1,315.06,113421.6,1,Regular Customer
15768,116,3,621.83,223858.80000000002,1,Regular Customer
15769,7,26,56252.72,20250979.2,2,VIP Customer
15773,6,1,635.6800000000001,228844.80000000002,1,Regular Customer
15774,69,1,270.8,97488.0,1,Regular Customer
15775,245,1,104.9,37764.0,0,Low-Value / At Risk
15776,133,1,241.62,86983.2,1,Regular Customer
15777,241,4,1047.1100000000001,376959.60000000003,0,Low-Value / At Risk
15780,184,3,475.28000000000003,171100.80000000002,0,Low-Value / At Risk
15781,25,3,345.46000000000004,124365.6,1,Regular Customer
15782,10,3,2614.74,941306.3999999999,1,Regular Customer
15783,11,1,246.3,88668.0,1,Regular Customer
15785,33,5,2328.9700000000003,838429.2000000001,1,Regular Customer
15786,46,3,4932.2,1775592.0,1,Regular Customer
15787,26,3,948.05,341298.0,1,Regular Customer
15789,358,1,351.3,126468.0,0,Low-Value / At Risk
15790,10,1,220.85,79506.0,1,Regular Customer
15791,44,2,1612.69,580568.4,1,Regular Customer
15793,15,3,965.61,347619.6,1,Regular Customer
15795,150,1,610.01,219603.6,0,Low-Value / At Risk
15796,1,8,2711.56,976161.6,1,Regular Customer
15797,113,4,2207.4,794664.0,1,Regular Customer
15799,76,3,884.14,318290.4,1,Regular Customer
15800,107,2,699.08,251668.80000000002,1,Regular Customer
15801,46,3,1063.95,383022.0,1,Regular Customer
15802,143,1,451.42,162511.2,0,Low-Value / At Risk
15803,51,1,415.82000000000005,149695.2,1,Regular Customer
15804,1,13,4206.39,1514300.4000000001,1,Regular Customer
15805,23,17,5528.4800000000005,1990252.8000000003,1,Regular Customer
15806,46,3,784.58,282448.8,1,Regular Customer
15807,50,3,903.9,325404.0,1,Regular Customer
15808,306,4,3734.9700000000003,1344589.2000000002,0,Low-Value / At Risk
15809,36,5,515.77,185677.19999999998,1,Regular Customer
15810,79,4,1391.98,501112.8,1,Regular Customer
15811,22,6,2218.62,798703.2,1,Regular Customer
15812,107,5,1801.14,648410.4,1,Regular Customer
15813,208,2,1303.9099999999999,469407.6,0,Low-Value / At Risk
15814,17,4,1945.3300000000002,700318.8,1,Regular Customer
15815,64,5,2100.6,756216.0,1,Regular Customer
15819,49,4,1905.45,685962.0,1,Regular Customer
15820,320,1,206.98,74512.8,0,Low-Value / At Risk
15821,44,2,570.96,205545.6,1,Regular Customer
15822,3,2,885.47,318769.2,1,Regular Customer
15823,372,1,15.0,5400.0,0,Low-Value / At Risk
15825,172,1,532.94,191858.40000000002,0,Low-Value / At Risk
15826,56,3,1654.31,595551.6,1,Regular Customer
15827,73,14,1836.09,660992.4,1,Regular Customer
15829,99,2,636.14,229010.4,1,Regular Customer
15830,38,1,576.0,207360.0,1,Regular Customer
15831,58,3,801.76,288633.6,1,Regular Customer
15832,254,1,836.79,301244.39999999997,0,Low-Value / At Risk
15834,70,4,2233.75,804150.0,1,Regular Customer
15835,44,4,954.09,343472.4,1,Regular Customer
15836,50,1,137.37,49453.200000000004,1,Regular Customer
15837,65,1,391.98,141112.80000000002,1,Regular Customer
15838,11,19,33643.08,12111508.8,1,Regular Customer
15839,33,3,1048.49,377456.4,1,Regular Customer
15840,59,2,355.56,128001.6,1,Regular Customer
15841,73,4,1224.06,440661.6,1,Regular Customer
15843,304,1,118.95,42822.0,0,Low-Value / At Risk
15844,46,1,130.73999999999998,47066.399999999994,1,Regular Customer
15845,18,8,3711.77,1336237.2,1,Regular Customer
15847,38,2,389.27,140137.19999999998,1,Regular Customer
15850,19,2,238.85,85986.0,1,Regular Customer
15852,187,2,160.71,57855.600000000006,0,Low-Value / At Risk
15853,52,1,110.8,39888.0,1,Regular Customer
15854,4,12,2974.65,1070874.0,1,Regular Customer
15855,137,5,712.24,256406.4,1,Regular Customer
15856,4,27,16387.57,5899525.2,1,Regular Customer
15857,19,1,297.0,106920.0,1,Regular Customer
15858,16,5,1438.85,517985.99999999994,1,Regular Customer
15860,41,8,977.21,351795.60000000003,1,Regular Customer
15861,12,8,3165.36,1139529.6,1,Regular Customer
15862,8,4,832.88,299836.8,1,Regular Customer
15863,26,2,68.84,24782.4,1,Regular Customer
15864,22,6,1936.32,697075.2,1,Regular Customer
15865,41,3,895.13,322246.8,1,Regular Customer
15866,101,1,230.53,82990.8,1,Regular Customer
15867,5,15,3812.64,1372550.4,1,Regular Customer
15869,277,2,149.64,53870.399999999994,0,Low-Value / At Risk
15870,33,1,354.09000000000003,127472.40000000001,1,Regular Customer
15872,15,2,360.93,129934.8,1,Regular Customer
15874,64,7,4405.88,1586116.8,1,Regular Customer
15877,2,2,493.28,177580.8,1,Regular Customer
15880,369,1,343.28,123580.79999999999,0,Low-Value / At Risk
15881,312,5,501.39,180500.4,0,Low-Value / At Risk
15882,199,4,516.36,185889.6,0,Low-Value / At Risk
15883,2,2,396.48,142732.80000000002,1,Regular Customer
15885,93,3,379.35,136566.0,1,Regular Customer
15886,60,1,181.09,65192.4,1,Regular Customer
15888,81,1,168.31,60591.6,1,Regular Customer
15889,157,2,446.87,160873.2,0,Low-Value / At Risk
15891,227,1,524.52,188827.19999999998,0,Low-Value / At Risk
15894,253,2,263.55,94878.0,0,Low-Value / At Risk
15895,150,1,179.17,64501.2,0,Low-Value / At Risk
15897,194,2,222.05,79938.0,0,Low-Value / At Risk
15898,1,5,1388.88,499996.80000000005,1,Regular Customer
15899,369,1,56.25,20250.0,0,Low-Value / At Risk
15900,24,1,351.11,126399.6,1,Regular Customer
15901,17,3,363.88,130996.8,1,Regular Customer
15903,10,7,5126.76,1845633.6,1,Regular Customer
15904,8,1,164.68,59284.8,1,Regular Customer
15906,20,7,1567.69,564368.4,1,Regular Customer
15907,4,3,967.45,348282.0,1,Regular Customer
15909,174,1,191.94,69098.4,0,Low-Value / At Risk
15910,1,8,1232.18,443584.80000000005,1,Regular Customer
15912,178,2,264.62,95263.2,0,Low-Value / At Risk
15916,16,8,1528.09,550112.4,1,Regular Customer
15917,248,1,123.1,44316.0,0,Low-Value / At Risk
15918,191,2,334.23,120322.8,0,Low-Value / At Risk
15919,20,2,639.89,230360.4,1,Regular Customer
15920,154,4,167.5,60300.0,0,Low-Value / At Risk
15921,173,1,336.03000000000003,120970.80000000002,0,Low-Value / At Risk
15922,373,1,369.5,133020.0,0,Low-Value / At Risk
15923,373,1,127.08,45748.8,0,Low-Value / At Risk
15925,194,1,207.15,74574.0,0,Low-Value / At Risk
15930,67,1,426.63,153586.8,1,Regular Customer
15932,4,8,2495.87,898513.2,1,Regular Customer
15933,21,3,1107.46,398685.60000000003,1,Regular Customer
15935,239,2,416.86,150069.6,0,Low-Value / At Risk
15937,64,1,145.35000000000002,52326.00000000001,1,Regular Customer
15938,112,5,404.58000000000004,145648.80000000002,1,Regular Customer
15939,90,15,6115.01,2201403.6,1,Regular Customer
15940,311,1,35.8,12887.999999999998,0,Low-Value / At Risk
15942,134,1,337.44,121478.4,1,Regular Customer
15944,277,1,325.1,117036.00000000001,0,Low-Value / At Risk
15945,365,1,181.0,65160.0,0,Low-Value / At Risk
15947,83,1,1708.24,614966.4,1,Regular Customer
15948,8,2,955.24,343886.4,1,Regular Customer
15949,17,2,364.72,131299.2,1,Regular Customer
15950,32,4,1765.51,635583.6,1,Regular Customer
15951,9,2,708.22,254959.2,1,Regular Customer
15952,34,4,806.57,290365.2,1,Regular Customer
15953,15,8,1659.3799999999999,597376.7999999999,1,Regular Customer
15955,24,14,4416.26,1589853.6,1,Regular Customer
15957,32,1,428.89,154400.4,1,Regular Customer
15958,74,1,104.35,37566.0,1,Regular Customer
15963,20,2,470.76,169473.6,1,Regular Customer
15965,17,4,845.64,304430.4,1,Regular Customer
15967,23,2,418.83,150778.8,1,Regular Customer
15969,3,3,666.1,239796.0,1,Regular Customer
15970,304,1,314.09999999999997,113075.99999999999,0,Low-Value / At Risk
15971,18,12,4199.85,1511946.0000000002,1,Regular Customer
15973,367,1,307.82000000000005,110815.20000000001,0,Low-Value / At Risk
15974,39,7,3442.15,1239174.0,1,Regular Customer
15975,84,1,371.01,133563.6,1,Regular Customer
15976,165,2,430.94,155138.4,0,Low-Value / At Risk
15977,17,2,1054.73,379702.8,1,Regular Customer
15978,77,1,1098.78,395560.8,1,Regular Customer
15980,89,3,2398.86,863589.6000000001,1,Regular Customer
15981,25,8,3408.48,1227052.8,1,Regular Customer
15983,22,4,1475.02,531007.2,1,Regular Customer
15984,3,10,2837.67,1021561.2000000001,1,Regular Customer
15985,123,2,1142.42,411271.2,1,Regular Customer
15986,30,1,168.12,60523.200000000004,1,Regular Customer
15987,12,7,1451.28,522460.8,1,Regular Customer
15988,19,1,158.03,56890.8,1,Regular Customer
15990,44,2,792.11,285159.6,1,Regular Customer
15992,4,1,41.989999999999995,15116.399999999998,1,Regular Customer
15993,9,7,2797.57,1007125.2000000001,1,Regular Customer
15994,55,1,427.07,153745.2,1,Regular Customer
15996,88,6,1060.68,381844.80000000005,1,Regular Customer
15998,37,5,3089.97,1112389.2,1,Regular Customer
16000,3,3,12393.7,4461732.0,1,Regular Customer
16003,30,5,2735.37,984733.2,1,Regular Customer
16005,12,4,615.39,221540.4,1,Regular Customer
16006,211,1,101.4,36504.0,0,Low-Value / At Risk
16007,48,4,1701.94,612698.4,1,Regular Customer
16008,24,3,478.78,172360.8,1,Regular Customer
16009,22,4,992.71,357375.60000000003,1,Regular Customer
16010,246,3,407.5,146700.0,0,Low-Value / At Risk
16011,8,16,3362.71,1210575.6,1,Regular Customer
16012,35,3,1415.29,509504.39999999997,1,Regular Customer
16013,4,47,37130.6,13367016.0,2,VIP Customer
16014,38,3,662.38,238456.8,1,Regular Customer
16015,4,3,705.39,253940.4,1,Regular Customer
16016,3,8,1508.76,543153.6,1,Regular Customer
16017,47,1,211.88,76276.8,1,Regular Customer
16018,39,2,408.9,147204.0,1,Regular Customer
16019,47,9,3786.24,1363046.4,1,Regular Customer
16020,17,3,851.01,306363.6,1,Regular Customer
16022,260,1,628.28,226180.8,0,Low-Value / At Risk
16023,46,3,719.81,259131.59999999998,1,Regular Customer
16024,12,1,251.24,90446.40000000001,1,Regular Customer
16025,30,1,439.65999999999997,158277.59999999998,1,Regular Customer
16026,43,1,236.09,84992.4,1,Regular Customer
16027,92,6,934.62,336463.2,1,Regular Customer
16029,39,63,81024.84,29168942.4,2,VIP Customer
16030,310,1,331.24,119246.40000000001,0,Low-Value / At Risk
16031,92,2,548.94,197618.40000000002,1,Regular Customer
16033,6,20,8816.4,3173904.0,1,Regular Customer
16034,196,3,437.70000000000005,157572.00000000003,0,Low-Value / At Risk
16036,87,2,758.9200000000001,273211.2,1,Regular Customer
16037,270,3,855.02,307807.2,0,Low-Value / At Risk
16038,8,3,471.78,169840.8,1,Regular Customer
16040,65,3,1313.55,472878.0,1,Regular Customer
16041,31,3,3166.4,1139904.0,1,Regular Customer
16042,22,5,1197.27,431017.2,1,Regular Customer
16043,38,4,773.99,278636.4,1,Regular Customer
16045,120,4,1340.7,482652.0,1,Regular Customer
16048,373,2,256.44,92318.4,0,Low-Value / At Risk
16049,40,3,1111.79,400244.39999999997,1,Regular Customer
16050,174,1,137.9,49644.0,0,Low-Value / At Risk
16052,54,1,362.06,130341.6,1,Regular Customer
16053,33,2,1511.95,544302.0,1,Regular Customer
16054,145,1,783.9,282204.0,0,Low-Value / At Risk
16055,221,1,134.8,48528.00000000001,0,Low-Value / At Risk
16056,45,1,664.85,239346.0,1,Regular Customer
16057,16,7,2263.12,814723.2,1,Regular Customer
16059,66,6,1459.8600000000001,525549.6000000001,1,Regular Customer
16062,10,4,1153.62,415303.19999999995,1,Regular Customer
16063,260,1,335.32,120715.2,0,Low-Value / At Risk
16065,365,1,372.09,133952.4,0,Low-Value / At Risk
16066,17,5,1521.87,547873.2,1,Regular Customer
16070,22,2,852.15,306774.0,1,Regular Customer
16071,45,1,326.24,117446.40000000001,1,Regular Customer
16072,288,1,584.3199999999999,210355.19999999998,0,Low-Value / At Risk
16073,297,1,122.4,44064.0,0,Low-Value / At Risk
16076,3,10,2234.73,804502.8,1,Regular Customer
16078,284,1,79.2,28512.0,0,Low-Value / At Risk
16079,17,3,1352.0,486720.0,1,Regular Customer
16080,82,2,217.16,78177.6,1,Regular Customer
16081,56,5,2806.9,1010484.0,1,Regular Customer
16083,101,2,1317.62,474343.19999999995,1,Regular Customer
16084,299,1,436.18,157024.8,0,Low-Value / At Risk
16085,23,5,981.51,353343.6,1,Regular Customer
16086,59,5,1121.39,403700.4,1,Regular Customer
16091,155,2,315.06,113421.6,0,Low-Value / At Risk
16092,115,3,817.86,294429.6,1,Regular Customer
16093,107,1,17.0,6120.0,1,Regular Customer
16094,12,4,1078.23,388162.8,1,Regular Customer
16096,264,1,320.62,115423.2,0,Low-Value / At Risk
16097,240,1,185.04999999999998,66618.0,0,Low-Value / At Risk
16098,88,7,2005.63,722026.8,1,Regular Customer
16099,50,3,731.9,263484.0,1,Regular Customer
16101,71,1,1290.7,464652.0,1,Regular Customer
16102,42,3,1842.14,663170.4,1,Regular Customer
16103,7,6,1429.64,514670.4,1,Regular Customer
16104,62,1,302.36,108849.6,1,Regular Customer
16105,249,1,336.96,121305.59999999999,0,Low-Value / At Risk
16106,66,1,108.38,39016.799999999996,1,Regular Customer
16107,18,7,3204.1600000000003,1153497.6,1,Regular Customer
16108,85,1,842.5,303300.0,1,Regular Customer
16109,219,2,611.88,220276.8,0,Low-Value / At Risk
16110,45,3,1337.48,481492.8,1,Regular Customer
16112,143,4,195.74,70466.40000000001,1,Regular Customer
16113,183,1,161.38,58096.799999999996,0,Low-Value / At Risk
16114,171,1,135.75000000000003,48870.00000000001,0,Low-Value / At Risk
16115,10,8,1667.97,600469.2,1,Regular Customer
16116,212,1,612.78,220600.8,0,Low-Value / At Risk
16117,190,1,232.21,83595.6,0,Low-Value / At Risk
16119,8,2,423.36,152409.6,1,Regular Customer
16120,59,4,1309.14,471290.4,1,Regular Customer
16121,57,2,867.11,312159.6,1,Regular Customer
16122,73,4,684.42,246391.19999999998,1,Regular Customer
16123,52,1,307.78000000000003,110800.80000000002,1,Regular Customer
16124,317,1,249.0,89640.0,0,Low-Value / At Risk
16125,367,1,289.35,104166.00000000001,0,Low-Value / At Risk
16126,29,4,6287.77,2263597.2,1,Regular Customer
16127,39,1,656.25,236250.0,1,Regular Customer
16128,18,5,1880.22,676879.2,1,Regular Customer
16131,52,6,3506.54,1262354.4,1,Regular Customer
16133,4,33,14589.04,5252054.4,1,Regular Customer
16134,22,2,618.09,222512.40000000002,1,Regular Customer
16135,263,1,517.55,186317.99999999997,0,Low-Value / At Risk
16136,60,3,709.38,255376.8,1,Regular Customer
16139,19,3,635.4100000000001,228747.60000000003,1,Regular Customer
16140,66,2,725.1800000000001,261064.80000000002,1,Regular Customer
16141,88,1,620.4,223344.0,1,Regular Customer
16142,250,1,535.34,192722.40000000002,0,Low-Value / At Risk
16143,3,6,2424.94,872978.4,1,Regular Customer
